REGISTRO_ANIMAL rgd_pai rgd_mae idade18 GC18 p550_aj GP345_aj conformacao_sob precocidade_sob musculosidade_sob umbigo_sob aol egs egp acab altura_sob pe_sob sexo safra GM_SOB
KAPM6000 REMC5326 KAPM1746 475 M2015R21 384,42 0,00 3,00 3,00 3,00 3,00 45,55 1,78 1,78 1,78 136,00 30,00 M 2015 R21
KAPM6001 REMC5326 KAPL891 470 M2015R18 366,28 133,97 3,00 2,00 2,00 2,00 58,71 1,52 1,27 1,36 137,00 24,00 M 2015 R18
KAPM6002 RDM5049 KAPL4008 470 M2015R18 402,55 149,66 3,00 3,00 3,00 2,00 49,29 1,78 2,29 2,11 142,00 23,00 M 2015 R18
KAPM6004 CSCF1384 KAPM1483 475 M2015R21 434,21 195,81 5,00 5,00 4,00 3,00 47,42 1,27 2,29 1,93 138,00 30,00 M 2015 R21
KAPM6005 REMC5326 GEN5649 455 F2015S29 302,20 102,03 3,00 3,00 3,00 3,00 50,32 3,43 6,35 5,33 144,00 0,00 F 2015 S29
KAPM6006 AAAP1653 KAPL502 455 F2015S30 299,78 93,81 2,00 3,00 3,00 2,00 60,13 4,57 6,86 6,06 129,00 0,00 F 2015 S30
KAPM6007 CSCF1384 KAPL371 455 F2015S30 292,53 83,53 3,00 3,00 3,00 2,00 46,71 3,30 5,33 4,62 143,00 0,00 F 2015 S30
KAPM6008 KAPM2458 KAP2373 454 F2015S28 298,02 72,66 4,00 3,00 3,00 3,00 49,81 2,03 2,79 2,52 145,00 0,00 F 2015 S28
KAPM6009 AAAP1653 KAPM289 454 F2015S28 334,36 0,00 3,00 3,00 3,00 2,00 43,94 3,30 6,10 5,12 137,00 0,00 F 2015 S28
KAPM6010 LBMND4685 KAPL4276 454 F2015S28 321,04 94,64 3,00 4,00 3,00 2,00 47,35 6,35 6,86 6,68 141,00 0,00 F 2015 S28
KAPM6011 LBMND4685 KAPL4209 454 F2015S28 308,92 104,09 3,00 4,00 3,00 2,00 54,06 5,59 8,89 7,74 135,00 0,00 F 2015 S28
KAPM6012 LBMND4685 KAPL2680 454 F2015S30 308,92 111,82 3,00 3,00 3,00 2,00 50,00 5,84 8,76 7,74 134,00 0,00 F 2015 S30
KAPM6013 REMC5326 KAPL2714 454 F2015S30 321,04 135,78 2,00 3,00 2,00 3,00 53,68 3,81 5,33 4,80 137,00 0,00 F 2015 S30
KAPM6015 NJOP22 KAPL753 473 M2015R20 313,95 139,40 2,00 1,00 1,00 3,00 41,03 1,27 2,54 2,10 133,00 23,00 M 2015 R20
KAPM6020 7700 KAPM1999 453 F2015S30 399,45 176,07 4,00 4,00 3,00 2,00 55,74 4,06 6,86 5,88 145,00 0,00 F 2015 S30
KAPM6021 RDM5049 KAPL4321 469 M2015R16 484,33 198,13 5,00 4,00 4,00 3,00 58,06 2,79 2,54 2,63 146,00 24,00 M 2015 R16
KAPM6022 AAAP1653 KAPM55 469 M2015R16 430,38 159,84 3,00 3,00 1,00 3,00 0,00 0,00 0,00 0,00 142,00 0,00 M 2015 R16
KAPM6024 KAPM1905 KAPL1221 469 M2015R16 419,83 178,83 3,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 146,00 0,00 M 2015 R16
KAPM6025 BONS1913 KAPM154 467 M2015R15 405,14 166,14 3,00 3,00 2,00 3,00 54,77 2,29 3,81 3,28 145,00 28,00 M 2015 R15
KAPM6026 KAPM1683 KAP2395 468 M2015R18 473,61 218,90 5,00 3,00 3,00 2,00 57,48 1,78 1,78 1,78 144,00 24,00 M 2015 R18
KAPM6027 KAPM2916 KAPM1637 473 M2015R21 434,88 191,92 5,00 4,00 3,00 3,00 55,48 2,29 1,78 1,96 138,00 28,00 M 2015 R21
KAPM6028 AAAP1653 KAPM1740 468 M2015R18 386,65 138,76 3,00 2,00 2,00 3,00 44,13 1,52 1,78 1,69 142,00 24,00 M 2015 R18
KAPM6029 NJOP41 KAPL4132 467 M2015R18 352,14 114,07 2,00 2,00 3,00 3,00 51,23 2,29 2,29 2,29 140,00 23,50 M 2015 R18
KAPM6030 REMC5326 KAPL3983 473 M2015R17 423,26 179,30 3,00 3,00 3,00 4,00 0,00 0,00 0,00 0,00 141,00 28,00 M 2015 R17
KAPM6031 NJOP41 KAPL849 467 M2015R18 339,19 147,50 1,00 2,00 2,00 2,00 50,52 1,78 2,29 2,11 138,00 25,50 M 2015 R18
KAPM6032 LBMNC8288 Y1198 531 M2015R18 310,73 99,56 3,00 3,00 3,00 3,00 51,29 1,52 2,29 2,02 135,00 27,50 M 2015 R18
KAPM6032V REM5531 KAPL4349 466 M2015R15 429,61 167,83 4,00 3,00 3,00 3,00 52,06 1,27 2,54 2,10 147,00 28,00 M 2015 R15
KAPM6033 KAPM2080 KAPM2043 471 M2015R20 363,16 146,83 3,00 3,00 2,00 2,00 39,10 1,02 0,76 0,85 130,00 26,00 M 2015 R20
KAPM6034 KAPM2950 KAPL5979 467 M2015R18 422,81 231,10 4,00 3,00 3,00 3,00 44,39 1,78 2,29 2,11 143,00 27,50 M 2015 R18
KAPM6035 KAPM2950 KAPM3320 472 M2015R21 417,16 141,64 4,00 3,00 3,00 2,00 51,16 1,78 1,27 1,45 132,00 27,00 M 2015 R21
KAPM6037 KAPM3013 KAPL5693 473 M2015R17 398,84 181,48 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 136,00 24,00 M 2015 R17
KAPM6039 KAPM3014 KAPM3080 466 M2015R15 395,39 164,33 2,00 3,00 3,00 2,00 47,48 1,52 2,54 2,18 140,00 25,00 M 2015 R15
KAPM6040 KAPM3031 KAPL5753 466 M2015R15 351,72 136,32 1,00 2,00 2,00 2,00 47,55 2,29 2,03 2,12 136,00 25,00 M 2015 R15
KAPM6041 KAPM3014 KAPL6070 472 M2015R21 335,59 125,23 3,00 3,00 4,00 2,00 48,90 2,03 2,29 2,20 132,00 25,00 M 2015 R21
KAPM6042 KAPM3014 KAPM3252 452 F2015S30 386,95 158,78 3,00 5,00 5,00 2,00 58,84 4,57 7,87 6,72 138,00 0,00 F 2015 S30
KAPM6043 KAPM3031 KAPL5660 452 F2015S28 338,27 168,25 2,00 3,00 3,00 2,00 52,97 1,78 4,06 3,26 134,00 0,00 F 2015 S28
KAPM6045 KAPM3013 KAPL5868 452 F2015S29 351,66 142,18 3,00 2,00 1,00 2,00 51,68 3,43 3,56 3,51 142,00 0,00 F 2015 S29
KAPM6046 KAPM3013 KAPL5758 452 F2015S28 374,78 151,49 3,00 3,00 3,00 2,00 57,23 3,05 5,33 4,53 138,00 0,00 F 2015 S28
KAPM6048 KAPM3422 KAPM3012 466 M2015R15 385,94 175,49 3,00 3,00 3,00 3,00 46,26 2,29 1,78 1,96 132,00 25,00 M 2015 R15
KAPM6049 RDM5049 KAP3606 450 F2015S29 394,78 176,67 4,00 4,00 4,00 3,00 58,00 4,57 6,35 5,73 144,00 0,00 F 2015 S29
KAPM6050 REM5531 KAPM1009 450 F2015S29 408,22 191,11 4,00 5,00 5,00 2,00 55,87 5,08 6,35 5,91 139,00 0,00 F 2015 S29
KAPM6051 RDM5049 KAPL1306 450 F2015S28 398,44 190,29 3,00 5,00 5,00 2,00 48,77 3,81 6,86 5,79 133,00 0,00 F 2015 S28
KAPM6053 KAPM499 KAPL4079 450 F2015S28 360,56 170,31 3,00 2,00 2,00 3,00 45,68 5,84 8,38 7,49 138,00 0,00 F 2015 S28
KAPM6054 RDM5049 KAPL4049 466 M2015R16 404,83 152,89 3,00 2,00 2,00 3,00 56,97 1,78 2,54 2,27 140,00 25,00 M 2015 R16
KAPM6056 KAPM3167 KAPM2457 470 M2015R21 388,51 139,50 3,00 3,00 3,00 3,00 45,87 1,78 1,27 1,45 137,00 20,50 M 2015 R21
KAPM6057 LBMND4685 KAP3348 470 M2015R21 404,89 196,69 4,00 5,00 5,00 3,00 46,65 1,52 2,54 2,18 140,00 23,50 M 2015 R21
KAPM6058 KAPM1905 KAPM1814 464 M2015R15 385,24 151,21 3,00 3,00 3,00 2,00 48,00 2,03 1,78 1,87 142,00 30,00 M 2015 R15
KAPM6059 KAPM1683 KAPL4339 464 M2015R15 394,72 181,59 3,00 1,00 1,00 3,00 47,42 1,78 2,03 1,94 144,00 26,50 M 2015 R15
KAPM6060 KAPM3013 KAPL6073 464 M2015R15 438,58 211,51 3,00 3,00 3,00 3,00 45,48 2,29 2,29 2,29 142,00 28,00 M 2015 R15
KAPM6061 KAPM3031 KAPM3205 466 M2015R16 423,71 217,54 3,00 3,00 3,00 3,00 55,48 1,78 2,29 2,11 139,00 26,50 M 2015 R16
KAPM6062 KAPM3031 KAPL5735 464 M2015R15 354,42 154,25 2,00 3,00 2,00 3,00 47,74 1,78 1,78 1,78 137,00 22,50 M 2015 R15
KAPM6063 KAPM3014 KAPL5882 450 F2015S29 349,56 170,29 3,00 3,00 3,00 2,00 46,00 4,32 4,57 4,48 139,00 0,00 F 2015 S29
KAPM6064 KAPM3014 KAPL6108 450 F2015S29 332,44 138,23 2,00 3,00 2,00 2,00 47,68 3,56 5,08 4,55 140,00 0,00 F 2015 S29
KAPM6066 KAPM2950 KAPM3254 462 M2015R18 383,33 156,46 3,00 2,00 2,00 2,00 49,03 2,03 2,54 2,36 145,00 24,50 M 2015 R18
KAPM6067 FVT6662 KAPL6110 468 M2015R17 376,07 165,33 2,00 1,00 2,00 3,00 0,00 0,00 0,00 0,00 141,00 25,50 M 2015 R17
KAPM6068 KAPM3422 KAPL5643 461 M2015R15 328,09 122,42 1,00 2,00 3,00 3,00 52,32 1,27 1,02 1,11 133,00 23,00 M 2015 R15
KAPM6069 KAPM2950 KAPM3440 461 M2015R15 390,13 132,96 3,00 2,00 2,00 2,00 47,42 2,03 1,78 1,87 143,00 25,50 M 2015 R15
KAPM6070 KAPM3014 KAPM3359 461 M2015R15 345,99 139,27 1,00 2,00 2,00 2,00 49,23 1,78 2,54 2,27 136,00 26,00 M 2015 R15
KAPM6071 KAPM3014 KAPM3237 447 F2015S29 349,44 131,61 3,00 5,00 3,00 3,00 51,81 4,57 5,59 5,23 138,00 0,00 F 2015 S29
KAPM6072 RM19 KAPM3754 447 F2015S29 348,21 147,58 2,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 133,00 0,00 F 2015 S29
KAPM6073 KAPM2349 KAPL5409 461 M2015R15 430,69 180,69 4,00 3,00 3,00 3,00 54,90 2,29 1,78 1,96 145,00 26,00 M 2015 R15
KAPM6074 KAPM2097 KAPL4583 447 F2015S29 364,21 167,62 3,00 3,00 3,00 2,00 50,39 2,92 3,56 3,34 142,00 0,00 F 2015 S29
KAPM6075 NJOP44 KAPL4585 447 F2015S30 334,68 139,11 1,00 2,00 1,00 2,00 52,13 3,68 7,62 6,24 139,00 0,00 F 2015 S30
KAPM6076 CSCF1384 KAPL4052 446 F2015S29 372,42 160,85 3,00 3,00 2,00 3,00 49,03 2,29 4,57 3,77 141,00 0,00 F 2015 S29
KAPM6078 KAPM3167 KAPL3815 465 M2015R20 312,26 41,83 2,00 2,00 1,00 3,00 33,87 0,76 1,27 1,09 131,00 23,00 M 2015 R20
KAPM6080 KAPM3019 KAP885 446 F2015S28 345,29 116,44 2,00 3,00 2,00 3,00 45,68 5,59 6,35 6,08 137,00 0,00 F 2015 S28
KAPM6081 KAPM3013 KAPM3015 445 F2015S28 369,55 167,29 3,00 3,00 3,00 2,00 50,06 4,57 6,86 6,06 137,00 0,00 F 2015 S28
KAPM6082 KAPM3031 KAPM3211 445 F2015S28 386,85 179,47 3,00 3,00 3,00 2,00 49,10 3,68 4,06 3,93 133,00 0,00 F 2015 S28
KAPM6083 FVT6662 KAPL5836 466 M2015R17 380,04 175,74 2,00 1,00 1,00 3,00 0,00 0,00 0,00 0,00 144,00 23,00 M 2015 R17
KAPM6085 KAPM2349 KAPM1882 465 M2015R21 423,44 172,46 4,00 4,00 3,00 2,00 43,23 1,78 1,78 1,78 143,00 25,50 M 2015 R21
KAPM6086 REMC5326 KAPL334 459 M2015R15 413,40 165,24 3,00 3,00 3,00 2,00 58,13 1,78 2,29 2,11 140,00 23,50 M 2015 R15
KAPM6087 KAPM1905 KAPL4649 460 M2015R18 351,52 96,34 2,00 1,00 1,00 2,00 37,81 1,52 2,29 2,02 136,00 21,00 M 2015 R18
KAPM6089 LBMNC8288 KAPL1565 459 M2015R15 369,06 153,54 2,00 3,00 3,00 3,00 52,97 1,27 1,27 1,27 132,00 23,50 M 2015 R15
KAPM6091 LBMND4685 KAPL4666 458 M2015R18 349,45 179,59 2,00 2,00 3,00 4,00 38,58 2,29 2,54 2,45 135,00 22,00 M 2015 R18
KAPM6093 RDM5049 KAPL1867 458 M2015R18 377,07 122,65 3,00 2,00 2,00 2,00 0,00 0,00 0,00 0,00 136,00 25,50 M 2015 R18
KAPM6094 KAPM2916 KAPL4281 464 M2015R17 372,20 147,68 2,00 3,00 2,00 3,00 0,00 0,00 0,00 0,00 135,00 30,00 M 2015 R17
KAPM6095 BONS1913 KAPL4187 457 M2015R15 433,26 182,02 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 136,00 22,00 M 2015 R15
KAPM6096 LBMNC8288 KAPL4793 458 M2015R18 331,44 119,22 2,00 3,00 3,00 2,00 47,74 0,76 0,76 0,76 134,00 21,00 M 2015 R18
KAPM6097 KAPM3180 KAPL5576 459 M2015R16 385,84 143,93 2,00 2,00 2,00 3,00 45,16 1,78 2,29 2,11 138,00 25,00 M 2015 R16
KAPM6098 LBMNC8288 KAPM1932 443 F2015S28 337,70 134,85 2,00 2,00 1,00 3,00 47,48 2,79 3,18 3,04 138,00 0,00 F 2015 S28
KAPM6099 KAPM2349 KAPM319 443 F2015S30 391,08 174,86 2,00 1,00 1,00 2,00 55,68 3,81 4,83 4,47 140,00 0,00 F 2015 S30
KAPM6100 KAPM2916 KAPM2532 443 F2015S30 348,87 110,96 2,00 1,00 2,00 3,00 46,77 2,79 2,54 2,63 138,00 0,00 F 2015 S30
KAPM6103 KAPM2080 KAPL3583 441 F2015S28 355,44 160,19 3,00 3,00 3,00 2,00 49,81 3,30 4,32 3,96 135,00 0,00 F 2015 S28
KAPM6104 NJOP22 KAP1793 455 M2015R15 410,99 175,27 3,00 1,00 1,00 3,00 47,03 1,78 1,78 1,78 143,00 28,00 M 2015 R15
KAPM6106 KAPM2195 KAPL3594 441 F2015S29 330,50 129,96 3,00 1,00 1,00 3,00 39,35 5,08 5,84 5,57 143,00 0,00 F 2015 S29
KAPM6109 KAPM2080 KAPL5549 441 F2015S28 381,63 152,04 3,00 3,00 3,00 3,00 47,81 2,03 3,30 2,86 139,00 0,00 F 2015 S28
KAPM6110 CSCF1384 KAPL5531 441 F2015S29 374,15 167,57 3,00 3,00 3,00 3,00 46,13 3,81 5,84 5,13 141,00 0,00 F 2015 S29
KAPM6111 KAPM1683 KAPL3899 441 F2015S28 375,40 164,33 3,00 3,00 2,00 3,00 55,03 3,30 6,35 5,28 136,00 0,00 F 2015 S28
KAPM6114 KAPM3013 KAPL5756 453 M2015R15 369,09 148,17 1,00 3,00 3,00 2,00 51,16 1,52 2,29 2,02 137,00 27,00 M 2015 R15
KAPM6116 RDM5049 KAPL2875 460 M2015R17 414,89 162,33 3,00 3,00 3,00 2,00 0,00 0,00 0,00 0,00 133,00 27,00 M 2015 R17
KAPM6120 NJOP22 KAPL2692 459 M2015R21 349,89 148,43 2,00 2,00 1,00 3,00 46,45 1,27 2,29 1,93 136,00 23,50 M 2015 R21
KAPM6122 LBMNC8288 KAPL559 459 M2015R21 373,86 158,09 3,00 3,00 3,00 3,00 42,84 1,27 1,78 1,60 135,00 24,50 M 2015 R21
KAPM6124 RM26 KAPM1933 439 F2015S29 355,81 132,89 3,00 2,00 2,00 4,00 41,61 2,79 4,95 4,19 144,00 0,00 F 2015 S29
KAPM6125 KAPM1608 KAPM1697 438 F2015S30 393,04 182,68 3,00 3,00 3,00 3,00 54,84 2,29 4,57 3,77 140,00 0,00 F 2015 S30
KAPM6126 AAAP1653 KAPL1027 438 F2015S28 367,92 168,19 3,00 3,00 3,00 2,00 54,65 2,54 5,59 4,52 144,00 0,00 F 2015 S28
KAPM6127 LBMND4685 KAPL4628 438 F2015S29 359,13 154,94 3,00 3,00 3,00 2,00 52,45 4,06 6,35 5,55 135,00 0,00 F 2015 S29
KAPM6128 KAPM3180 KAPL1745 438 F2015S29 366,67 175,94 3,00 4,00 3,00 3,00 46,06 4,06 4,57 4,39 139,00 0,00 F 2015 S29
KAPM6129 NJOP44 KAPL611 438 F2015S29 337,79 138,72 2,00 3,00 2,00 3,00 52,77 5,08 6,86 6,24 137,00 0,00 F 2015 S29
KAPM6130 CSCF1384 KAPL2214 438 F2015S29 322,72 146,18 2,00 3,00 3,00 2,00 47,87 3,56 8,64 6,86 130,00 0,00 F 2015 S29
KAPM6132 RM26 KAPM1393 439 F2015S32 472,32 226,43 5,00 5,00 5,00 2,00 54,84 3,81 5,33 4,80 146,00 0,00 F 2015 S32
KAPM6134 REMC5326 KAPM1500 438 F2015S29 399,32 178,34 4,00 4,00 3,00 2,00 64,68 4,32 4,57 4,48 142,00 0,00 F 2015 S29
KAPM6135 RM26 KAPL4665 438 F2015S29 371,69 154,45 3,00 2,00 2,00 2,00 43,10 2,79 3,43 3,21 141,00 0,00 F 2015 S29
KAPM6137 RM26 KAPM1678 438 F2015S30 364,16 163,26 1,00 2,00 2,00 2,00 51,10 4,06 6,35 5,55 139,00 0,00 F 2015 S30
KAPM6138 KAPM2349 KAPL4716 438 F2015S30 351,60 165,38 2,00 2,00 2,00 2,00 43,68 2,29 4,57 3,77 142,00 0,00 F 2015 S30
KAPM6139 KAPM1905 KAPL5354 438 F2015S30 357,88 206,64 1,00 2,00 1,00 3,00 48,52 3,30 5,33 4,62 142,00 0,00 F 2015 S30
KAPM6140 KAPM1683 KAPL793 438 F2015S29 372,95 167,05 3,00 2,00 2,00 3,00 48,13 3,68 5,08 4,59 140,00 0,00 F 2015 S29
KAPM6142 KAPM1905 KAP2138 438 F2015S30 401,83 220,01 3,00 3,00 3,00 3,00 54,71 2,67 4,57 3,91 141,00 0,00 F 2015 S30
KAPM6143 KAPM3114 KAPL663 438 F2015S29 349,09 187,46 2,00 3,00 3,00 3,00 48,26 2,79 4,06 3,62 139,00 0,00 F 2015 S29
KAPM6144 RM26 KAPL4271 438 F2015S29 384,25 205,60 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 139,00 0,00 F 2015 S29
KAPM6145 RDM5049 KAPL3299 438 F2015S28 405,59 190,95 4,00 4,00 4,00 3,00 57,87 4,83 10,16 8,29 138,00 0,00 F 2015 S28
KAPM6146 LBMND4685 KAPL2646 438 F2015S30 337,79 132,60 1,00 2,00 1,00 2,00 48,58 5,84 6,60 6,33 140,00 0,00 F 2015 S30
KAPM6147 KAPM1683 KAP1458 438 F2015S29 285,05 102,17 1,00 1,00 1,00 2,00 39,55 4,83 3,81 4,17 141,00 0,00 F 2015 S29
KAPM6148 KAPM2195 KAPM903 438 F2015S29 370,43 163,13 3,00 3,00 3,00 3,00 52,71 5,84 5,59 5,68 139,00 0,00 F 2015 S29
KAPM6149 RM26 KAPM1838 438 F2015S29 342,81 122,40 2,00 1,00 1,00 1,00 34,90 2,79 3,05 2,96 143,00 0,00 F 2015 S29
KAPM6150 ACNP973 KAP3394 438 F2015S29 370,43 162,24 3,00 3,00 3,00 2,00 46,58 4,57 8,64 7,22 140,00 0,00 F 2015 S29
KAPM6151 KAPM2097 KAPL4018 458 M2015R21 374,67 162,03 3,00 3,00 3,00 3,00 46,00 1,27 1,27 1,27 135,00 26,50 M 2015 R21
KAPM6152 NJOP41 KAP3015 457 M2015R20 335,78 140,10 2,00 2,00 1,00 2,00 40,90 1,27 2,29 1,93 130,00 20,00 M 2015 R20
KAPM6153 AZAN5 KAPL2606 458 M2015R21 425,11 176,94 3,00 3,00 3,00 2,00 45,10 1,27 1,27 1,27 140,00 24,50 M 2015 R21
KAPM6154 REM5531 KAPL5357 453 M2015R20 325,39 66,60 1,00 1,00 1,00 3,00 30,13 1,27 1,27 1,27 140,00 21,00 M 2015 R20
KAPM6155 7700 KAPM757 454 M2015R21 453,08 176,79 5,00 4,00 5,00 3,00 0,00 0,00 0,00 0,00 138,00 0,00 M 2015 R21
KAPM6156 REM5531 KAPL5159 454 M2015R21 345,26 120,37 2,00 2,00 2,00 3,00 45,55 1,27 1,78 1,60 139,00 27,00 M 2015 R21
KAPM6158 AZAN5 KAPL1672 453 M2015R20 354,53 146,82 3,00 2,00 1,00 3,00 38,90 1,27 2,29 1,93 141,00 23,50 M 2015 R20
KAPM6159 LBMNC8288 KAP2193 454 M2015R21 400,99 124,54 3,00 3,00 3,00 3,00 44,06 1,27 2,29 1,93 139,00 23,00 M 2015 R21
KAPM6160 LBMND4685 KAPM80 453 M2015R20 361,81 154,34 3,00 3,00 2,00 3,00 32,58 1,27 1,78 1,60 136,00 23,50 M 2015 R20
KAPM6161 LBMNC8288 KAP2136 454 M2015R21 396,15 150,99 3,00 3,00 3,00 3,00 51,29 1,27 1,78 1,60 143,00 26,00 M 2015 R21
KAPM6162 LBMND4685 KAPL4340 452 M2015R20 390,60 134,08 3,00 3,00 3,00 3,00 39,48 2,03 2,29 2,20 138,00 24,50 M 2015 R20
KAPM6163 REMC5326 KAPL3365 452 M2015R20 373,56 135,73 3,00 3,00 1,00 2,00 38,45 0,89 1,78 1,47 135,00 24,50 M 2015 R20
KAPM6164 KAPM3049 KAP2550 452 M2015R20 363,83 108,81 2,00 2,00 1,00 3,00 42,26 1,27 1,27 1,27 131,00 21,00 M 2015 R20
KAPM6165 KAPM2596 KAPL4430 453 M2015R21 392,16 143,57 4,00 3,00 4,00 4,00 50,00 1,78 1,78 1,78 132,00 26,00 M 2015 R21
KAPM6166 RM26 KAPM1405 453 M2015R21 414,02 150,07 4,00 3,00 4,00 3,00 50,84 1,78 2,29 2,11 138,00 27,50 M 2015 R21
KAPM6169 ACNP973 KAPM1713 454 M2015R17 431,28 172,76 3,00 2,00 2,00 3,00 0,00 0,00 0,00 0,00 138,00 27,00 M 2015 R17
KAPM6170 KAPM1683 KAPL1928 452 M2015R20 384,51 173,88 3,00 4,00 3,00 3,00 39,23 2,29 2,54 2,45 133,00 24,00 M 2015 R20
KAPM6172 KAPM1733 KAPL1780 452 M2015R20 363,83 121,58 3,00 1,00 1,00 3,00 38,65 1,27 1,78 1,60 136,00 23,00 M 2015 R20
KAPM6173 NJOP22 KAPL2651 452 M2015R20 315,15 105,10 1,00 1,00 1,00 4,00 40,90 1,02 1,27 1,18 138,00 23,50 M 2015 R20
KAPM6175 REMC5326 KAPL3342 433 F2015S29 425,52 209,40 4,00 4,00 3,00 2,00 42,97 3,30 4,70 4,21 138,00 0,00 F 2015 S29
KAPM6176 REMC5326 KAPM200 433 F2015S30 349,31 153,29 1,00 1,00 1,00 2,00 38,39 2,79 3,05 2,96 142,00 0,00 F 2015 S30
KAPM6178 BONS1913 KAPM2602 433 F2015S30 384,87 222,88 3,00 3,00 3,00 3,00 49,61 3,56 4,83 4,39 140,00 0,00 F 2015 S30
KAPM6179 KAPM3049 KAPM726 433 F2015S30 382,33 223,68 3,00 2,00 2,00 2,00 50,90 6,22 7,11 6,80 141,00 0,00 F 2015 S30
KAPM6180 KAPM2080 KAPL3597 433 F2015S30 398,85 231,35 3,00 3,00 2,00 3,00 47,87 4,06 5,33 4,89 140,00 0,00 F 2015 S30
KAPM6182 FVT6662 KAPL5878 447 M2015R18 371,59 136,04 3,00 2,00 1,00 2,00 41,29 1,78 2,79 2,44 138,00 22,50 M 2015 R18
KAPM6183 KAPM3013 KAPL5907 453 M2015R17 416,45 154,55 3,00 3,00 3,00 3,00 0,00 0,00 0,00 0,00 135,00 29,50 M 2015 R17
KAPM6184 AAAP1653 KAPM3351 453 M2015R17 383,66 169,38 2,00 2,00 2,00 4,00 0,00 0,00 0,00 0,00 131,00 28,00 M 2015 R17
KAPM6185 KAPM3014 KAPM3365 453 M2015R17 387,31 151,22 3,00 5,00 4,00 3,00 0,00 0,00 0,00 0,00 137,00 21,00 M 2015 R17
KAPM6186 LBMND4685 KAPM3300 447 M2015R18 375,28 153,37 3,00 3,00 3,00 2,00 48,77 2,29 2,29 2,29 135,00 24,00 M 2015 R18
KAPM6187 KAPM3031 KAPL5835 447 M2015R18 334,68 98,22 1,00 1,00 1,00 2,00 0,00 0,00 0,00 0,00 135,00 23,50 M 2015 R18
KAPM6188 KAPM3014 KAPM3381 432 F2015S29 348,84 176,36 3,00 4,00 4,00 3,00 53,81 6,35 8,64 7,84 130,00 0,00 F 2015 S29
KAPM6189 KAPM3014 KAPM3471 432 F2015S28 361,57 131,66 3,00 3,00 3,00 3,00 48,32 4,83 5,59 5,32 143,00 0,00 F 2015 S28
KAPM6190 KAPM2349 KAPM3519 432 F2015S28 387,04 161,22 3,00 3,00 3,00 2,00 50,45 2,79 3,05 2,96 139,00 0,00 F 2015 S28
KAPM6191 RDM5049 KAP3898 432 F2015S28 339,93 161,90 1,00 2,00 2,00 2,00 45,61 5,08 7,62 6,73 135,00 0,00 F 2015 S28
KAPM6192 KAPM2596 KAP3655 432 F2015S29 429,05 189,50 5,00 4,00 3,00 3,00 51,03 4,06 6,35 5,55 145,00 0,00 F 2015 S29
KAPM6193 KAPM3031 KAPL5739 431 F2015S29 357,31 126,27 3,00 2,00 2,00 2,00 46,77 2,29 3,18 2,87 139,00 0,00 F 2015 S29
KAPM6194 KAPM3013 KAPM2908 445 M2015R15 385,62 133,66 2,00 2,00 2,00 2,00 45,81 1,78 2,29 2,11 137,00 22,50 M 2015 R15
KAPM6195 BONS1913 KAP2501 450 M2015R20 367,89 123,79 3,00 3,00 2,00 2,00 38,00 1,27 1,27 1,27 138,00 20,00 M 2015 R20
KAPM6198 KAPM1905 KAPL4411 451 M2015R21 412,20 139,79 4,00 3,00 3,00 3,00 46,00 1,27 1,78 1,60 140,00 25,00 M 2015 R21
KAPM6199 KAPM1683 KAPL4550 431 F2015S29 348,38 193,41 2,00 2,00 2,00 3,00 45,87 4,06 8,13 6,71 138,00 0,00 F 2015 S29
KAPM6200 KAPM2138 KAPL5910 446 M2015R18 353,92 131,36 1,00 1,00 1,00 2,00 45,81 1,40 1,78 1,65 134,00 24,00 M 2015 R18
KAPM6202 KAPM3049 KAPL5928 446 M2015R18 387,22 163,38 3,00 3,00 3,00 2,00 43,68 1,61 2,29 2,05 140,00 27,00 M 2015 R18
KAPM6205 KAPM2950 KAPM3162 431 F2015S29 331,79 124,58 2,00 2,00 2,00 2,00 45,42 4,06 6,10 5,39 135,00 0,00 F 2015 S29
KAPM6208 REMC5326 KAPM1099 447 M2015R20 417,11 147,60 4,00 3,00 3,00 3,00 46,45 1,52 2,54 2,18 145,00 25,00 M 2015 R20
KAPM6210 7700 KAP2523 447 M2015R20 371,59 95,17 3,00 2,00 2,00 2,00 40,45 1,78 1,27 1,45 132,00 23,00 M 2015 R20
KAPM6214 FGP5271 KAPL4410 428 F2015S28 354,67 126,81 3,00 2,00 1,00 4,00 43,42 1,78 2,03 1,94 141,00 0,00 F 2015 S28
KAPM6215 KAPM3033 KAP1443 428 F2015S29 353,39 145,13 3,00 2,00 2,00 3,00 41,23 3,30 4,06 3,79 144,00 0,00 F 2015 S29
KAPM6218 REMC5326 KAP3817 428 F2015S29 404,79 161,45 3,00 3,00 3,00 2,00 54,65 2,03 5,84 4,51 145,00 0,00 F 2015 S29
KAPM6219 KAPM3014 KAPL5628 428 F2015S29 345,68 126,08 2,00 3,00 3,00 2,00 43,42 2,03 3,56 3,02 138,00 0,00 F 2015 S29
